LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT6,PAY_AMT6,default
110000,1,1,2,30,49251,2000,0
280000,2,3,1,61,148302,6000,0
200000,1,1,2,28,170722,5000,0
130000,1,2,2,29,64684,4000,0
200000,2,2,2,28,71272,0,1
50000,2,2,2,26,19248,524,1
30000,1,3,1,53,0,0,0
230000,2,1,1,30,11068,11436,0
180000,2,1,2,31,15248,17676,0
220000,1,1,1,40,94777,5000,0
50000,1,1,2,46,0,0,0
20000,1,1,2,27,0,0,0
250000,2,2,2,40,8941,3000,0
50000,1,3,2,41,19661,792,0
180000,2,2,2,26,7603,5520,0
320000,1,2,2,44,6564,12767,0
10000,2,3,1,41,780,0,1
320000,2,1,2,31,3865,300,0
250000,1,2,2,30,158503,6000,0
30000,1,2,2,24,11229,0,0
260000,1,2,2,31,326,144,0
130000,2,2,1,37,87863,3273,0
180000,2,1,1,30,148963,5500,1
270000,2,1,2,27,145068,5100,0
80000,2,3,2,30,30120,4317,0
30000,2,1,2,27,7093,1000,0
100000,1,3,1,35,93766,0,1
340000,2,2,2,33,325028,11271,1
210000,2,2,1,26,150758,5314,0
280000,2,1,2,27,1133,3300,0
710000,1,2,2,33,3738,25259,0
50000,2,2,2,23,29263,1016,0
190000,1,1,2,35,22598,3019,0
400000,2,1,2,32,64879,5000,0
110000,2,3,1,53,0,0,0
20000,2,2,1,23,9199,1085,1
20000,2,1,2,25,20209,0,1
20000,2,2,1,29,11167,215,0
20000,1,2,2,23,8408,2000,0
230000,2,1,2,43,34347,5000,0
180000,1,2,1,37,4188,4085,0
280000,1,2,1,41,9898,1691,0
510000,2,1,2,36,195124,7200,0
150000,1,2,1,40,133716,9000,0
20000,1,3,2,26,19909,1500,1
110000,2,3,1,38,23116,1003,0
230000,2,1,2,34,32774,3000,1
180000,2,1,2,27,129813,5000,0
230000,2,3,2,36,15251,1272,0
370000,2,1,2,35,155988,6439,0
500000,2,1,2,30,617,28572,0
260000,2,2,1,43,1398,0,0
80000,1,2,1,53,0,0,1
140000,2,2,2,27,131290,0,0
50000,1,1,2,30,46882,0,0
50000,2,2,1,45,11133,1000,0
80000,1,1,2,32,0,0,0
150000,2,2,2,28,80259,5000,1
50000,2,2,1,46,29826,1066,0
80000,1,2,3,39,27934,1200,0
140000,2,1,1,40,62480,3000,0
140000,2,1,2,30,107155,4500,0
50000,2,2,2,24,2110,0,0
30000,2,2,2,24,28859,1200,0
230000,1,2,2,32,78017,2860,1
150000,2,2,2,26,103062,5000,0
200000,2,2,1,53,47140,0,0
110000,2,1,1,41,150,0,0
150000,2,2,1,44,8105,1000,0
200000,2,3,1,46,0,0,1
180000,2,3,2,33,0,0,0
90000,2,1,2,29,0,0,0
200000,2,1,2,30,432,0,1
230000,2,2,1,45,0,0,0
80000,1,1,2,29,11624,2607,0
230000,2,1,2,33,0,0,0
340000,2,2,2,31,228349,8007,1
290000,2,2,1,53,4898,5034,0
60000,2,3,1,41,55195,2500,0
320000,2,1,2,29,16706,650,1
200000,2,2,2,25,7354,9694,0
50000,2,3,1,54,11657,351,0
50000,1,3,2,24,27185,1479,1
230000,2,2,1,43,95768,5000,0
130000,2,1,2,29,116062,5000,0
80000,2,3,1,39,3228,0,0
120000,2,1,2,31,60981,2500,0
200000,2,2,1,34,0,0,0
300000,1,3,2,34,0,0,0
200000,2,2,1,36,1099,1099,0
80000,2,2,1,46,40920,2000,0
80000,2,3,2,32,814,4032,0
60000,2,1,2,25,58085,0,0
30000,2,2,1,30,30240,1200,0
300000,2,2,1,42,1518,47374,0
100000,2,1,1,38,51948,3000,0
290000,2,1,2,31,162,380,0
270000,1,0,2,39,0,0,0
70000,2,2,2,24,27091,1000,1
90000,2,2,1,24,27224,39245,0
170000,2,1,2,26,86096,3306,0
80000,2,2,1,36,40935,1958,1
100000,2,2,1,41,77841,3000,0
240000,1,1,1,47,0,0,0
290000,2,1,1,41,2184,1140,0
120000,2,1,2,27,0,0,1
200000,1,2,2,26,115402,4400,0
20000,1,2,2,22,0,0,0
500000,1,1,1,38,4691,11484,0
100000,2,2,2,25,78084,2800,0
350000,1,1,1,55,666,0,0
50000,2,2,2,24,19929,500,0
340000,2,2,1,52,195961,8000,0
180000,2,2,1,29,25442,1050,0
300000,2,1,1,54,5440,5646,0
220000,2,1,1,32,21854,0,0
80000,1,1,2,26,22755,2300,0
50000,2,2,1,32,17340,584,0
100000,1,2,2,26,53056,1700,0
200000,1,1,2,27,37127,55031,0
480000,2,1,1,45,9429,1000,0
170000,2,2,1,34,15081,173,0
20000,2,1,2,25,9657,0,1
80000,1,2,1,28,5429,1000,1
80000,1,1,2,26,46684,3000,1
300000,1,2,1,31,12621,1005,0
150000,1,1,2,29,0,0,0
50000,2,2,2,24,0,0,0
50000,2,2,1,26,0,0,0
100000,2,3,2,28,59650,2600,0
90000,2,2,1,45,0,0,0
70000,2,1,2,24,18753,0,1
90000,2,5,2,23,9665,14210,0
400000,1,1,1,42,25172,5979,0
10000,1,2,2,36,1600,3883,1
80000,1,1,2,27,29200,0,0
70000,1,1,2,33,0,0,0
100000,1,3,1,44,33524,0,0
210000,2,2,1,33,0,0,1
360000,2,3,2,39,0,0,1
280000,1,1,1,28,111885,171574,0
180000,1,1,2,32,59335,1933,0
220000,1,1,1,45,165399,12300,0
200000,1,1,2,47,696,696,0
130000,2,2,2,25,51033,13000,0
200000,1,2,1,47,389,385,0
170000,2,1,1,44,2557,3871,0
140000,1,1,2,30,-177,1000,0
50000,2,3,1,54,29039,1100,0
200000,2,3,2,26,40428,3000,0
200000,1,3,2,33,109504,3330,0
360000,2,3,1,36,0,0,0
50000,1,2,1,33,5440,0,0
500000,2,1,2,37,2668,1480,0
90000,2,2,2,30,76610,0,1
500000,1,1,2,36,22697,5000,0
80000,2,3,1,33,48950,1851,0
230000,1,3,1,53,28100,3480,0
120000,2,1,2,30,416,416,1
190000,2,3,1,56,58847,2280,0
500000,1,2,1,50,212237,38770,0
80000,2,2,1,42,0,0,0
450000,2,1,2,35,0,0,0
280000,2,1,1,30,0,0,0
360000,2,3,1,47,7429,490,1
30000,2,2,2,21,28925,1568,0
50000,2,2,1,25,34476,1500,1
60000,2,2,1,49,0,0,1
30000,2,2,1,28,942,0,0
20000,1,2,1,49,0,0,1
20000,1,3,3,57,20134,1000,0
200000,1,1,1,43,0,0,1
100000,2,1,2,25,0,0,0
300000,2,3,1,39,0,0,0
210000,2,1,2,39,0,0,0
70000,2,3,1,71,48530,1708,0
210000,2,2,2,29,4347,5000,0
440000,1,1,1,31,119034,8000,1
410000,1,1,2,33,15656,5541,0
110000,1,1,1,36,47473,2000,0
200000,2,1,2,36,0,0,0
180000,2,3,1,42,5287,10843,1
150000,2,1,1,46,29766,1500,0
330000,2,1,2,33,350,0,0
500000,2,2,1,41,11602,132,0
350000,2,2,1,35,-2,0,0
200000,2,2,1,36,0,604,1
280000,1,1,1,45,17508,10049,1
80000,2,3,1,39,5000,470,0
280000,2,1,2,29,858,3193,0
130000,2,2,2,23,98233,2630,0
160000,2,2,1,49,20445,1000,0
20000,2,2,2,23,1800,0,1
300000,2,2,2,32,0,0,0
100000,2,1,2,32,67452,2600,0
130000,1,2,1,38,390,390,0
500000,1,1,1,55,4957,0,1
200000,2,2,1,27,177141,6200,1
360000,2,1,2,30,72575,10000,0
20000,2,2,1,26,0,0,1
400000,1,2,2,29,12774,2000,0
200000,2,3,1,52,104728,2900,0
30000,2,5,1,60,26410,0,0
30000,1,2,1,58,3697,843,1
50000,1,2,1,55,1689,0,0
230000,2,1,1,51,2308,2381,1
210000,2,1,1,36,0,0,1
50000,2,1,2,49,150,0,1
170000,2,5,1,33,8535,110000,0
230000,1,1,1,44,815,629,0
230000,2,1,2,48,165878,6300,0
350000,2,1,1,36,354265,12915,0
170000,2,1,2,36,-1092,0,0
150000,2,2,1,36,149697,5200,0
90000,2,2,1,27,10323,7000,0
320000,2,1,2,33,13694,1613,0
120000,2,2,2,45,0,0,0
20000,2,3,1,56,9950,1500,0
280000,2,1,1,41,244,0,0
90000,2,2,2,28,0,0,0
450000,1,1,1,30,0,134745,0
270000,1,2,2,27,111458,100000,0
80000,2,2,1,41,2661,1000,0
230000,2,2,1,41,177010,7068,0
50000,2,2,1,30,2270,0,1
250000,1,1,1,48,6973,12073,1
220000,2,1,2,42,48759,23303,0
30000,2,1,1,38,8307,0,0
120000,1,2,2,68,130079,4500,1
100000,2,2,2,26,11329,0,0
150000,2,1,2,25,145506,5500,1
670000,1,1,2,28,41114,3000,0
200000,1,1,1,36,2684,13050,0
70000,2,3,1,47,71373,2700,0
50000,2,2,1,41,14739,442,0
80000,2,2,2,64,74138,2923,1
10000,1,1,2,23,1050,0,1
140000,2,1,1,37,138455,5000,1
30000,2,2,2,21,0,0,0
200000,1,2,2,36,99016,3206,1
90000,2,2,2,24,34280,0,1
130000,2,2,1,52,102080,0,0
160000,2,2,2,26,104205,3000,0
150000,2,3,1,58,71591,4509,0
150000,2,1,2,34,20025,51514,0
20000,1,1,2,24,7570,0,0
80000,2,1,2,26,416,416,1
460000,1,2,1,31,0,0,0
60000,2,3,1,40,25058,2000,1
50000,1,2,1,38,48542,1900,1
200000,2,3,1,35,127781,4800,1
60000,2,2,1,30,26752,5000,0
200000,1,1,1,31,83710,10000,0
230000,1,1,1,33,111792,5000,0
50000,1,2,1,38,18420,505,0
60000,2,3,2,51,19218,700,0
180000,1,2,1,47,780,0,1
50000,2,2,1,47,39599,2000,0
150000,1,3,1,62,0,0,0
140000,2,2,1,36,652,0,1
120000,1,1,1,35,116937,0,1
200000,2,1,1,39,129082,5000,0
500000,1,1,2,31,0,1307,0
120000,2,2,1,36,117283,4400,1
500000,1,1,2,28,6745,5003,0
50000,2,3,2,23,13131,638,0
30000,2,3,2,51,8975,3000,0
240000,1,1,1,35,22707,8050,0
170000,2,2,1,37,0,0,0
80000,1,1,2,26,0,0,0
360000,1,1,2,29,8275,2947,0
50000,2,2,2,24,24301,2200,1
70000,2,2,1,27,50681,2650,1
250000,2,2,1,29,93613,2100,1
150000,2,1,1,39,24036,2000,1
100000,2,2,1,41,0,0,0
360000,1,1,2,32,0,0,0
30000,2,3,1,47,4209,22815,0
490000,1,1,1,29,113,0,1
180000,2,2,1,60,139649,6000,1
420000,2,1,1,36,15564,11339,0
20000,1,1,2,33,0,0,1
480000,1,1,1,47,76461,6098,0
350000,1,1,2,27,14974,14158,0
360000,1,2,1,57,0,0,1
240000,2,1,2,27,3874,937,0
280000,2,1,2,30,861,7595,1
150000,2,2,1,39,26586,2000,0
320000,1,2,2,30,25880,703,0
20000,2,2,2,22,780,0,1
50000,2,3,1,36,50265,2000,1
280000,1,1,2,33,5283,0,0
450000,2,2,1,53,187,2014,0
260000,2,1,2,53,72514,148,0
500000,1,1,1,56,97581,3770,0
470000,1,1,2,35,256613,10044,0
150000,2,2,2,23,0,0,0
100000,2,3,1,46,98173,3800,0
100000,1,1,2,38,35637,0,0
220000,1,2,2,39,30781,5000,0
300000,2,1,2,37,15374,500,0
230000,2,1,2,31,957,1187,0
300000,2,3,2,39,14429,12000,1
50000,1,3,2,48,28561,1200,0
170000,1,3,1,47,0,0,0
460000,1,1,1,41,2232,3208,1
30000,2,1,2,34,25413,1100,1
30000,2,1,2,24,-1027,5527,1
20000,1,2,1,42,13670,200,1
220000,1,3,1,44,57436,2000,0
70000,2,1,1,62,38632,1352,0
330000,2,2,2,40,139646,8550,0
370000,1,1,1,40,0,0,1
230000,1,1,2,28,18333,19319,0
50000,1,3,1,49,390,780,0
360000,1,2,2,31,193401,6144,1
390000,2,2,2,37,245958,9000,0
360000,2,2,3,42,259299,9973,0
30000,2,2,1,27,13083,485,1
500000,1,1,1,33,84529,4561,0
120000,2,3,2,32,83044,10000,0
360000,1,1,2,29,0,0,1
20000,2,2,1,27,19616,800,0
50000,2,2,1,48,1473,1473,0
230000,2,1,2,27,0,0,0
160000,2,1,1,48,0,0,0
110000,2,1,1,32,111842,4000,1
50000,1,2,2,25,19304,700,0
30000,1,3,2,28,19436,10000,1
50000,1,2,2,35,34287,1203,1
240000,2,3,1,37,2116,7442,0
90000,1,3,2,29,44432,2647,0
150000,2,1,1,29,520,0,1
100000,2,2,1,35,34118,3400,1
70000,2,1,2,24,14149,2000,1
430000,2,2,2,27,15562,500,1
150000,1,1,2,31,111561,50005,0
50000,1,1,2,48,27201,1008,0
200000,1,1,2,33,-18,0,1
150000,2,2,1,28,0,0,0
50000,1,2,2,25,17308,1000,0
300000,1,1,2,31,21020,5418,0
50000,2,2,1,44,27421,924,0
30000,1,1,2,30,0,0,1
380000,1,1,1,53,1164,3514,0
70000,2,1,1,45,27930,2249,0
360000,1,2,2,28,15320,10026,0
50000,1,2,2,41,-12,0,0
20000,2,1,2,30,1326,0,0
80000,2,2,2,27,55230,3000,0
30000,1,2,1,49,16710,1500,0
50000,2,3,2,55,28668,4490,0
30000,2,3,1,37,31050,0,0
260000,1,1,1,38,4186,6175,1
210000,2,2,1,39,12000,33664,0
200000,2,1,2,29,0,0,0
50000,1,1,1,56,6277,175,1
490000,1,3,1,28,111158,4001,0
170000,1,1,1,45,4769,6452,0
500000,1,1,2,29,4817,1885,0
220000,1,2,1,46,166756,6044,0
150000,2,1,2,30,111654,5000,0
50000,2,2,1,34,49094,0,0
50000,1,2,1,52,15001,1000,0
100000,2,1,2,26,68084,2510,0
310000,2,2,2,25,16607,1000,0
510000,2,1,1,35,96634,5000,0
200000,1,2,1,41,413,2513,0
50000,1,3,1,43,19894,500,0
300000,2,1,2,38,2360,0,0
450000,2,1,1,40,0,0,0
30000,1,2,2,27,0,1280,0
60000,2,1,2,27,780,0,0
140000,2,2,2,23,29930,1200,1
50000,2,2,2,32,20168,6100,0
90000,2,3,2,28,87207,4000,0
190000,2,2,1,34,166627,0,0
150000,2,1,2,29,143531,5310,0
390000,2,2,2,28,3927,200,0
30000,1,3,1,47,21120,0,0
240000,1,1,1,60,92788,192557,1
260000,2,1,2,29,1287,925,1
30000,1,3,2,25,0,0,0
500000,2,1,2,28,37880,5000,0
60000,2,2,2,29,43841,1775,0
200000,1,3,1,30,157912,4550,0
80000,1,2,1,31,-4000,2000,0
100000,2,2,2,30,-4,0,0
380000,1,1,1,42,505,0,0
210000,1,2,1,30,34737,1212,1
10000,1,2,2,27,2697,1000,1
500000,1,2,1,44,102748,6169,0
240000,2,1,1,37,0,0,1
270000,1,1,2,29,199763,10000,0
50000,1,2,2,25,18033,2309,0
120000,2,1,2,36,82567,0,0
280000,1,1,2,28,1244,2187,0
260000,2,1,2,28,138229,5000,0
360000,1,1,1,38,3602,9452,0
210000,2,1,2,30,768,588,0
390000,1,1,2,29,80576,3000,0
40000,1,2,1,36,40051,800,0
10000,2,2,2,27,9261,500,0
120000,2,2,1,43,0,0,1
200000,1,3,1,43,1436,1261,0
80000,2,2,1,37,2791,0,0
60000,2,2,2,27,17255,1710,0
130000,2,2,2,39,53737,2200,1
100000,2,2,2,29,40794,1500,0
20000,1,2,1,45,7668,0,0
460000,1,1,2,34,50889,5016,0
80000,1,2,2,32,0,0,0
80000,1,1,2,26,48448,2000,0
240000,2,1,2,28,189111,7000,0
200000,2,3,1,38,18068,2000,0
230000,1,2,2,29,5180,0,0
260000,2,1,1,53,-72,1726,0
90000,2,2,1,38,45430,813,0
320000,1,2,2,29,301575,10040,0
280000,2,2,1,47,143866,4785,0
120000,1,2,2,29,95079,0,1
400000,2,1,2,27,238,238,0
50000,2,1,1,55,20232,750,0
10000,2,1,2,23,1800,0,1
70000,1,2,2,26,28043,1100,0
210000,1,1,1,30,67254,3000,0
140000,2,2,1,39,3426,1376,0
290000,1,2,1,50,0,335,0
30000,1,3,1,32,1400,0,0
110000,2,1,2,32,25453,1000,1
20000,2,3,2,54,9116,500,0
220000,2,2,1,36,151462,5396,0
180000,2,2,1,36,669,0,0
30000,1,1,2,26,0,0,1
50000,2,2,2,31,0,0,0
150000,1,3,1,29,0,0,0
150000,2,1,2,32,86315,1718,0
140000,1,3,2,30,72173,3000,0
80000,2,2,1,48,29395,970,0
200000,2,1,1,33,33368,5022,0
400000,1,1,1,44,775,380,0
130000,2,2,1,28,95825,2307,0
50000,2,2,2,22,29022,1039,0
190000,1,2,1,51,75455,2773,1
470000,2,1,2,40,16969,1324,1
280000,1,1,1,55,5375,1165,0
460000,2,1,2,26,21169,13898,0
340000,2,2,2,32,110419,4000,0
110000,1,2,2,27,103497,4000,0
440000,2,2,2,27,16008,5000,0
90000,2,2,2,23,15621,2540,0
70000,2,2,2,24,29059,863,0
30000,2,2,2,24,10118,0,0
120000,2,2,2,49,0,0,0
300000,2,2,2,27,12759,16980,0
60000,2,1,2,25,9175,800,0
180000,1,2,2,36,591,1208,1
30000,2,1,2,43,21809,1000,1
360000,1,1,2,35,15730,30594,0
150000,1,1,1,49,34193,7880,0
70000,2,1,2,28,19852,2000,0
150000,2,2,1,44,12000,0,0
440000,2,1,1,33,100,300,0
500000,1,1,1,52,0,8200,0
260000,1,2,2,29,197564,6500,1
360000,1,1,2,29,0,0,0
140000,1,1,2,28,136647,5000,0
10000,1,1,2,24,8078,0,1
200000,2,1,2,32,14470,2955,0
210000,1,2,1,35,56698,2000,0
20000,1,2,2,27,17695,0,1
240000,1,1,1,44,2362,519,0
30000,1,2,2,51,25285,2191,1
450000,2,2,1,38,0,3648,0
60000,2,3,2,40,10930,11677,0
100000,2,2,2,30,43756,1222,0
500000,1,1,1,49,103065,154321,0
50000,1,3,1,51,6878,3000,0
80000,2,2,1,35,0,665,0
20000,2,2,2,22,10948,0,1
500000,1,1,2,43,145411,5000,0
140000,2,1,2,31,42576,1553,0
500000,2,2,2,29,118438,5000,0
50000,1,2,2,24,16099,600,1
170000,1,1,1,60,89472,3500,1
220000,2,2,1,44,175140,20000,0
70000,2,2,1,33,70392,1165,1
360000,2,2,2,34,94973,1813,0
430000,2,1,2,29,6660,41500,0
20000,1,3,2,26,20325,752,0
200000,2,3,2,53,1279,0,0
200000,2,2,3,35,2076,833,0
80000,2,2,2,25,59770,2300,0
130000,1,1,1,35,40600,9900,0
150000,1,1,1,49,975,0,0
150000,1,3,1,53,20396,2000,1
190000,2,2,2,27,10809,2000,1
450000,2,2,2,36,0,0,1
80000,2,2,1,31,390,0,0
260000,2,2,2,31,95925,4293,0
80000,1,1,2,34,68349,2000,1
500000,1,1,1,39,0,0,0
260000,1,1,1,43,248,702,0
260000,2,1,2,30,102547,5000,1
50000,1,1,2,33,24557,0,0
360000,2,1,1,46,-2292,0,0
170000,2,1,2,53,0,0,0
120000,2,2,1,34,941,280,0
50000,2,2,1,26,14016,2000,0
50000,2,1,1,40,3518,0,1
310000,1,1,1,48,335,0,0
50000,1,1,2,27,540,390,0
140000,2,2,2,32,31515,0,0
100000,2,2,1,28,59654,0,1
20000,1,3,2,32,19880,690,0
120000,2,1,2,27,10466,600,1
30000,2,3,1,59,29371,1500,0
20000,1,3,1,27,20446,559,1
160000,2,2,2,27,2755,966,1
180000,2,2,1,37,0,0,0
40000,2,1,2,26,17582,8000,0
80000,2,2,1,34,0,0,0
120000,1,2,2,31,-18,0,0
20000,2,2,2,22,0,0,1
20000,1,2,2,33,4080,0,0
100000,1,1,1,52,96160,3422,1
500000,1,1,2,45,1749,70200,0
80000,2,2,1,29,75356,5700,0
150000,2,1,2,41,150,200,0
30000,2,3,2,26,8578,0,0
120000,1,1,2,34,325,300,1
70000,2,2,1,27,30931,0,1
150000,1,2,1,32,130721,3283,0
210000,2,2,1,42,6511,1179,0
80000,2,2,1,30,78710,3100,0
90000,1,2,2,29,56775,2000,0
20000,2,2,2,22,19925,775,0
240000,2,1,2,36,21134,2000,0
50000,1,2,2,29,25988,680,1
250000,2,1,2,28,52054,48930,0
280000,2,1,2,31,7611,4750,0
10000,1,3,0,40,0,0,0
150000,2,2,2,33,64675,62339,0
330000,2,2,1,47,1264,813,0
240000,1,1,2,30,6633,3000,1
130000,2,2,2,34,1000,0,0
450000,1,1,2,37,4749,2092,0
50000,1,1,2,26,1752,0,1
70000,2,3,1,24,11673,0,0
80000,1,2,2,26,23005,2000,0
50000,1,1,2,24,2581,2140,0
30000,1,3,1,33,22452,1000,1
50000,1,2,2,23,29739,904,0
70000,1,2,1,29,44804,2000,0
50000,2,2,2,33,17825,591,1
100000,2,3,2,27,41432,1700,1
200000,2,2,2,24,47207,1500,0
180000,1,1,2,38,645,4390,0
240000,2,1,2,38,926,7199,1
90000,2,3,1,35,15075,133,0
50000,2,2,2,33,19936,709,0
80000,1,2,2,48,46292,2000,0
210000,2,1,1,43,0,0,0
350000,1,3,1,41,237351,6847,0
160000,1,2,2,45,77184,2885,1
70000,1,1,2,33,10721,186,1
140000,2,1,1,33,0,0,0
80000,1,2,1,47,43253,1285,0
110000,2,2,1,39,111575,0,1
50000,1,2,2,25,0,0,0
30000,1,1,1,38,28652,0,0
30000,2,2,2,27,15960,0,0
200000,1,2,2,33,63787,3000,1
290000,2,2,2,28,124109,5000,0
220000,1,1,2,34,23320,2000,0
180000,1,1,2,28,10653,9659,0
500000,1,3,1,38,58738,2200,0
210000,1,2,1,39,5749,6762,0
100000,2,1,2,24,103457,0,1
100000,2,2,2,23,9279,2000,0
130000,2,2,2,25,92206,3708,1
10000,1,2,2,21,0,0,1
50000,1,2,2,35,28263,965,0
240000,1,1,1,37,139389,6000,0
20000,2,3,1,53,0,0,0
20000,2,1,1,38,11220,0,0
150000,2,1,2,39,0,0,0
230000,1,2,1,36,1526,435,0
50000,1,2,2,26,29005,2000,0
300000,2,2,1,35,2324,4099,0
110000,2,2,3,54,166,0,0
230000,2,1,2,33,0,0,0
50000,2,2,2,30,15429,9748,0
70000,2,2,2,24,67267,2376,0
360000,2,1,1,27,0,8665,0
110000,2,2,2,32,106082,4200,0
120000,2,2,2,48,49923,1600,0
200000,2,1,1,45,4812,16,1
260000,2,5,1,46,0,0,0
290000,2,1,1,47,1476,6078,0
20000,2,2,2,22,7045,140,0
50000,2,3,2,22,39920,1171,1
50000,2,2,1,23,28449,2000,0
60000,2,1,2,23,3592,3911,0
330000,1,1,1,46,23163,5909,0
60000,2,2,1,23,30445,1500,0
180000,2,2,1,25,107130,4327,0
80000,2,1,2,28,58351,2315,0
450000,2,1,2,32,402,0,0
150000,2,4,1,36,0,0,0
280000,2,2,2,28,4662,6278,0
180000,1,3,2,47,66310,10000,0
380000,2,3,1,54,19302,13452,0
150000,1,2,1,45,-105,1668,0
280000,2,1,2,52,0,0,0
160000,2,2,2,34,12752,6000,0
120000,1,2,2,29,88087,3303,0
330000,2,1,2,34,107493,3500,0
210000,2,2,1,49,0,0,0
200000,1,1,2,27,5599,4935,0
340000,2,5,1,27,218209,7500,0
200000,1,1,2,34,-5,0,0
160000,2,3,1,34,-1773,1040,0
500000,2,2,2,48,64460,14000,0
50000,1,2,1,43,15611,550,0
170000,2,2,2,23,31688,2110,0
260000,2,1,2,29,164834,3005,0
360000,1,2,1,49,0,0,1
400000,1,1,2,29,148632,96,0
380000,2,1,2,32,121246,38000,0
50000,1,3,2,29,1594,0,1
130000,1,2,1,40,390,390,0
110000,2,2,1,24,52928,2000,0
50000,1,1,1,23,0,0,0
190000,1,2,2,26,148961,6700,0
170000,2,2,1,46,3498,8095,1
210000,2,4,2,25,-243,0,0
50000,1,3,2,25,29975,1000,0
20000,2,3,1,45,7737,2000,1
80000,2,2,1,26,0,0,1
500000,2,1,2,39,-131,0,0
250000,2,2,2,31,130890,5000,1
50000,1,3,1,34,7487,0,0
300000,1,2,1,38,188567,0,0
30000,2,2,1,40,29862,0,1
50000,1,2,2,34,20022,703,0
180000,2,2,2,35,227,0,0
50000,2,5,1,28,0,0,0
50000,1,3,1,46,9305,500,0
190000,2,2,1,40,93119,3300,0
200000,2,2,2,32,2381,0,0
140000,2,2,2,26,126211,9100,0
10000,1,3,1,47,9265,502,1
180000,2,5,1,54,97963,3628,0
170000,2,3,2,29,0,0,0
50000,1,2,1,36,2949,0,0
200000,1,2,2,32,9633,23635,0
170000,2,2,1,42,326,326,1
50000,1,2,2,52,7199,1200,0
230000,2,2,2,24,2294,7368,0
500000,2,2,2,36,2227,94593,0
50000,1,2,2,25,1050,0,1
80000,1,1,2,38,3300,0,0
200000,2,2,1,61,4540,1386,0
360000,1,3,2,34,0,0,1
140000,2,1,1,41,390,390,0
290000,2,2,1,48,133946,5000,1
50000,1,2,1,41,17143,4000,1
10000,2,2,3,38,660,0,0
80000,1,2,2,27,36020,1300,0
20000,1,3,2,22,35744,2000,1
150000,1,1,2,37,0,0,0
230000,2,1,2,37,0,0,1
60000,2,3,2,24,28013,1007,1
360000,2,1,2,26,66,151,0
100000,1,2,1,36,51738,2297,0
30000,1,2,1,33,27409,946,0
330000,2,2,1,30,4520,2500,0
20000,2,1,2,24,1096,0,0
80000,2,2,1,49,25836,1500,0
90000,2,5,2,23,42761,5050,1
20000,2,2,2,23,18337,651,0
230000,1,3,1,61,0,0,1
160000,1,2,2,28,678,0,0
200000,2,2,1,36,646,0,0
20000,1,2,2,27,930,0,0
170000,1,1,1,35,23711,8753,0
180000,2,2,1,26,0,0,0
50000,2,2,1,29,18003,631,0
360000,2,1,1,40,14482,12874,0
230000,2,2,2,28,362,9000,0
80000,2,1,2,28,78470,5100,1
60000,1,1,2,31,61325,0,1
150000,2,3,1,52,1414,1961,0
120000,2,3,1,52,119366,4350,0
430000,2,1,1,43,6368,9025,0
360000,1,3,1,32,55079,2934,0
200000,2,2,1,60,396,396,0
50000,1,2,2,26,48191,2000,0
150000,2,2,1,36,4724,0,0
20000,2,1,2,46,3164,48,0
20000,1,1,2,23,12065,1000,0
50000,1,2,2,24,18839,641,1
260000,2,2,2,27,8938,2000,1
230000,2,3,2,30,9869,2000,1
170000,1,3,1,43,0,0,0
180000,1,1,2,28,35173,10250,0
30000,1,1,2,38,26947,4670,0
20000,1,2,2,22,19200,500,1
260000,1,3,1,50,530,696,1
180000,2,3,2,30,0,5593,0
230000,2,2,1,32,22592,2000,1
120000,2,2,3,43,43127,1059,0
280000,1,1,1,63,0,0,0
270000,2,2,2,29,110557,5000,0
70000,1,1,1,39,48444,1350,0
60000,1,2,2,31,56130,2000,0
180000,1,2,2,28,96100,5500,0
160000,2,2,1,32,4302,1000,1
50000,2,1,2,25,5724,2271,0
60000,2,2,2,48,38884,1400,0
50000,1,2,2,48,10076,1111,1
80000,2,2,1,56,1633,4844,0
30000,2,2,1,22,12135,1000,0
90000,2,1,2,26,32505,1197,0
130000,2,2,1,33,0,0,0
200000,1,1,1,38,0,0,0
20000,2,2,2,23,17149,0,1
300000,1,3,1,31,3069,280,0
160000,2,1,1,41,94360,3690,0
500000,2,1,1,41,0,0,0
50000,2,2,2,25,19388,900,1
20000,1,1,2,25,19376,1000,0
240000,1,3,1,40,223434,0,1
200000,1,2,2,29,186507,5600,1
200000,2,2,2,27,1266,0,1
260000,2,1,2,36,7537,3710,0
100000,1,2,2,26,0,53528,0
360000,1,3,1,42,24047,17387,0
280000,2,6,3,38,143864,5000,0
360000,1,1,1,47,9476,7000,0
420000,2,1,1,34,883,28000,0
400000,2,2,1,42,697,703,0
50000,2,2,1,41,29168,1000,0
500000,1,1,1,45,28408,63001,0
50000,1,2,2,56,18859,680,0
80000,2,1,2,24,2557,77004,0
80000,2,2,2,23,60469,2000,0
20000,2,2,2,50,17573,1000,0
460000,2,1,2,27,90032,5039,0
240000,1,1,2,33,0,0,0
120000,1,2,2,30,47569,1920,0
20000,1,2,2,24,7669,1000,0
290000,1,3,1,50,52624,1177,0
50000,2,2,2,38,20537,615,0
200000,2,2,1,40,0,0,0
20000,2,3,3,27,0,0,0
100000,1,1,1,43,49561,1605,0
260000,2,1,2,36,112857,4200,0
20000,2,2,2,27,7080,0,0
